--- Reporte de No Match: 2026-05-26 21:30:47.986902 ---
[C_f27a8610b94af6280a9f12e485938e4b.json] https://centrale.cl/producto/mouse-kensington-pro-fit-ergonomico-negro-cable-5-botones-dpi-ajustable/ | TYPE: Mouse | PN: 27469 - K75403
[PCE_1b3b952d121d3cee399f9424fe3034b6.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=17436&limit=100 | TYPE: Motherboard | PN: GA-A520MKV2
[PCE_425c44e81b899d8d61dda9908628a9b0.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=12995&limit=100 | TYPE: UPS | PN: FDC-3012R-I
[PCE_1c90b97f3eaa62baed49a89939f4bf0d.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_171&product_id=20995&limit=100 | TYPE: Monitor | PN: 22U401A-B
[PCE_5c15d047c67d76780c400a51dcc6a1ac.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=1029588&limit=100 | TYPE: Memory | PN: KCP556UD8-48
[PCE_0e8f7b0226ba92e5b796a478161210b3.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=7328&limit=100 | TYPE: UPS | PN: FDC-206K
[PCE_437a980c42f734ecdf0310059630774e.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=1228&limit=100 | TYPE: Memory | PN: KVR333X64C25/512
[PCE_99bab231aaf058b2bcdbdfd665b34353.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=17598&limit=100 | TYPE: Case | PN: SIEGE WHITE
[PCE_ee85bbe2cd0a34ca169faef85b88f2b2.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=20790&limit=100 | TYPE: Case | PN: CX60MWHITEARG
[PCE_762f1467c182984641054e7d6458c1a2.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=18852&limit=100 | TYPE: VideoCard | PN: 824142126905
[PCE_9a11969db38086dec7afb49f6e177519.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=9849&limit=100 | TYPE: Mouse_Keyboard | PN: K72444ES
[PCE_e72ddc355aaabd7c1d7e578fda4fba74.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=21005&limit=100 | TYPE: Memory | PN: KCP556UD8-32
[PCE_e45b999cf9df4feb310cb0518679cd49.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=20861&limit=100 | TYPE: Memory | PN: KVR32N22S816
[PCE_cb5adbcdc3e1a2b850967d697bcc9122.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=19242&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: VORTEX360ARGB
[PCE_a53415f4151aa8026f43804cabeae0d3.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=12348&limit=100 | TYPE: Mouse_Keyboard | PN: L57822A
[PCE_62afcc474556539255be7c58ec96a96a.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=18304&limit=100 | TYPE: Motherboard | PN: PROB760M-PDDR4
[PCE_a942803d55b4821bc4d9ff2a4940ab7b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=20191&limit=100 | TYPE: Mouse_Keyboard | PN: K75507WW
[PCE_068b11ab2501538ff70121b084ec3d18.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_170&product_id=20077&limit=100 | TYPE: CaseFan | PN: 75261402
[PCE_9ce087740e42ffcb37a05d455ee910aa.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=1029003&limit=100 | TYPE: Monitor | PN: LS27FG900XLXZS
[PCE_82afb5f36902723fd7cf2fa3aa058fa1.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_413&product_id=20122&limit=100 | TYPE: Storage | PN: WD102PURP
[PCE_4bf040f429c6bfadeabf18a6763f4c2b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=19719&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: ICEBURG-240-DIGITAL-BK
[PCE_9bd544ece02e13e4a909feb84c8c461d.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=21096&limit=100 | TYPE: Monitor | PN: GMX24C200
[PCE_65fab7b11b2a7de811f812191b6571e8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=11679&limit=100 | TYPE: Motherboard | PN: PRIMEB550M-AAC
[PCE_646fe318b4a007ce0f2069c84b0edc9c.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_102&product_id=1034019&limit=100 | TYPE: ExternalStorage | PN: Z5-512GB
[PCE_e3ca4297e4f183013e9e72cc658f0602.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=637317&limit=100 | TYPE: Mouse_Keyboard | PN: 26475-K72339US
[PCE_3c7c9946fb14e81a032f83e2e4b66c6f.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=18707&limit=100 | TYPE: VideoCard | PN: 824142348697
[PCE_e4924cd050c8b7166b65b33a4105c463.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=20960&limit=100 | TYPE: PowerSupply | PN: PYLONII650B-BKCCL
[PCE_0654701744b75b2a8fb5b5405d265e20.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=17901&limit=100 | TYPE: Mouse_Keyboard | PN: 920-012063
[PCE_184ae0375f491a61d6bb6b4d4f5fb797.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=21185&limit=100 | TYPE: PowerSupply | PN: GZ 1200G BK
[PCE_0f9a9174d64fa6b4f0e2a6597ada9954.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=17594&limit=100 | TYPE: Case | PN: STORMBLACK
[PCE_778d8559e624d87a1cac83f7446546e6.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=2517&limit=100 | TYPE: PowerSupply | PN: ATX-650W
[PCE_8b628c6012f3a4b3890434e5c35bdcea.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=637313&limit=100 | TYPE: Mouse_Keyboard | PN: 27548
[PCE_a15425be87be7ab72a5c4d6e3ba58784.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=21126&limit=100 | TYPE: Motherboard | PN: B650M GAMING WIFI DDR5
[PCE_0026c5f73b00e4c59e10bb05d6fc18ca.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=21267&limit=100 | TYPE: UPS | PN: SRV1KI-E
[PCE_d80ee610d79881dcf0ae40d7cb23d5c6.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=12526&limit=100 | TYPE: UPS | PN: FVP-1202B-C
[PCE_95cd8f503919deedbb64d267584632f8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=11577&limit=100 | TYPE: Motherboard | PN: TPM-SPI
[PCE_1a49dc04196c7d4180de9dd0dc395da1.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=16431&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: MLY-L36M-A18PK-R1
[PCE_8833a5f480c63a0b3b78d5b92504dace.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_170&product_id=17880&limit=100 | TYPE: CaseFan | PN: FN-12RAINBOW-C9
[PCE_4e2c4fe523f05b1cd0ff4cfb7442df5e.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_171&product_id=1030170&limit=100 | TYPE: Monitor | PN: 64BAMAR1CL
[PCE_5ff79cffa0760b0a4be367dada992878.json] https://tienda.pc-express.cl/index.php?route=product/product&path=417&product_id=19573&limit=100 | TYPE: Webcam | PN: 27804-K80250WW
[PCE_26ee174ac95b05701c4b33fb72c6be1d.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=637658&limit=100 | TYPE: Motherboard | PN: ROGMAXIMUSZ890HERO
[PCE_d27163b185029a3d34c550e16fd96862.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=10870&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: CHIONEE1A-120
[PCE_1975a84ce6626c679873612acfc58f0e.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=10832&limit=100 | TYPE: Mouse_Keyboard | PN: K75400ES
[PCE_c598331e2d200740e0fa0a1a91651ec0.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=21248&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: 90RC01A1-B0AAY0
[PCE_3d5b06dcd0a57012629c1976f84fa14b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=19467&limit=100 | TYPE: Memory | PN: KF560C36BBE2-16
[PCE_e3586f21d374289beda0d6b4de316125.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=19784&limit=100 | TYPE: Case | PN: AX20ELITE
[PCE_316c6b147b646fd5a2bf0637bf19b707.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=1031881&limit=100 | TYPE: VideoCard | PN: VCNRTXPRO4000B-PB
[PCE_d0c0c692909e2f7979001d608afaab42.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=1981&limit=100 | TYPE: Memory | PN: D21PB1GH
[PCE_72d39caf0d35f3050f19792af1a2ee51.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=637319&limit=100 | TYPE: Mouse_Keyboard | PN: 26517-K72337US
[PCE_3c190db2fa66d8b0a49bf987ca9c7bc0.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=10595&limit=100 | TYPE: UPS | PN: BV500I-MS
[PCE_5a037dbc97e8e77bc20cc5dcf7d6b086.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=16432&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: 603005870-GP
[PCE_bbab4a876d03ea187768e77becaba2b1.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=17871&limit=100 | TYPE: Case | PN: DEFENDERPRO-BKCWW
[PCE_ffbeaefd9973f79ea8ff539f94795e85.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=21024&limit=100 | TYPE: UPS | PN: BVG700I-MSX
[PCE_526ee11d160ff044942247ca660378e8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=18903&limit=100 | TYPE: PowerSupply | PN: MAGA750BNPCIE5
[PCE_9238bbcdccdf917d8af8e0e6b306c662.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=19909&limit=100 | TYPE: Mouse_Keyboard | PN: 920-004426
[PCE_d8163e3efe2892ba262cac5c48afc306.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=20767&limit=100 | TYPE: Storage | PN: SNV3SM3500G
[PCE_99b7df5c279bf80796771180e9716c38.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=615019&limit=100 | TYPE: UPS | PN: SRT192BP2
[PCE_76ca9ca0171b07ce1c81736f82d28e22.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=17488&limit=100 | TYPE: Storage | PN: SEDC600M1920G
[PCE_8f6c5d084f8990c0be49de934c5e68a4.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=625327&limit=100 | TYPE: PowerSupply | PN: PS-10-300WXTECH
[PCE_0d677fc2363d8f8057d8e1548323be3d.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=18475&limit=100 | TYPE: Mouse_Keyboard | PN: 910-007049
[PCE_d096ec701fc3c02f94a6b6c9a5c20991.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=1034054&limit=100 | TYPE: PowerSupply | PN: GX-1000 ( White )
[PCE_750e0752a24856a6dea8d82dcde93ff2.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=9952&limit=100 | TYPE: Mouse_Keyboard | PN: 920-007820
[PCE_ce17bd92135c3bf447b349abd4e7d213.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=21188&limit=100 | TYPE: PowerSupply | PN: GM-800B BK
[PCE_f44959bc931131cdc0b33a796389a3ee.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=1033992&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: MLX-D24M-A18PA-RW
[PCE_2526efcc16344d5e1977863e4c393153.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=12096&limit=100 | TYPE: UPS | PN: EPDU1116B
[PCE_939c653cb279fbcb32d11085a720f82e.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=21034&limit=100 | TYPE: VideoCard | PN: GV-N5050WF2OCV2-8GD
[PCE_537c29e1d4aeaf4904249290019ee0f8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=630813&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: 603007160-GP
[PCE_595715134f246844fc2f39a308dfd8d9.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=13091&limit=100 | TYPE: Mouse_Keyboard | PN: KMW-340RD
[PCE_a5ce065398d7f463efaf6c02ebdea35e.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=20829&limit=100 | TYPE: Motherboard | PN: B650M-AYWWIFI
[PCE_fc5a27ff8cbe20c343f429da6d6f1d8a.json] https://tienda.pc-express.cl/index.php?route=product/product&path=417&product_id=15971&limit=100 | TYPE: Webcam | PN: 939-001656
[PCE_2522452477acade25a5105db51b8f576.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_413&product_id=19554&limit=100 | TYPE: Storage | PN: ST1000DM014
[PCE_0bd1b715f2a51042763619ad9ba1699d.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=12597&limit=100 | TYPE: Storage | PN: SKC3000S512G
[PCE_d625c88043212181140d5628b2897f32.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=21116&limit=100 | TYPE: Monitor | PN: MAG274QFX24
[PCE_4b92e41cfc1511af3ead322c2ea31298.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=21189&limit=100 | TYPE: PowerSupply | PN: GM-800B WH
[PCE_472a89a685780d19901dd903862706ed.json] https://tienda.pc-express.cl/index.php?route=product/product&path=417&product_id=10794&limit=100 | TYPE: Webcam | PN: CLC-1080LIVE
[PCE_2a735972ba96f43b25827baed63203ce.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=630818&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: MFX-ATHN-12NNN-R1
[PCE_9043c3a079c6f15a2f449bac1412a121.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=20586&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: RL- KN24E-B2
[PCE_7130dcb8dcfd2b3fc3c7c06f39800048.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_170&product_id=17881&limit=100 | TYPE: CaseFan | PN: FN-12RAINBOW-Q-INFINITY
[PCE_792963affcdc1dbaaa727f7c94c95db8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_170&product_id=20329&limit=100 | TYPE: CaseFan | PN: NEON120ARGB
[PCE_e50597418c24316516696ae93139e704.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=21224&limit=100 | TYPE: PowerSupply | PN: 306-7ZPIY23-CE0
[PCE_50b5afdb5c5f5eeb24ca8c1582b885c4.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=1030738&limit=100 | TYPE: Case | PN: A31TGWHITE
[PCE_d7423c523dbba291f1c2b02f167616c1.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=13046&limit=100 | TYPE: Mouse_Keyboard | PN: XTM-310BK
[PCE_61f848d6ea4c20a751818f886f9ac272.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=20521&limit=100 | TYPE: Storage | PN: NA900S-1TB
[PCE_f8220d9e738aa8be7d7a546b64af3c0f.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=18865&limit=100 | TYPE: Storage | PN: ALEG-710-256GCS
[PCE_dc661ecd2f300823ff193c002fe7fe75.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=7888&limit=100 | TYPE: Storage | PN: SA400S37240G
[PCE_a56eaab0cb25a015f147b5c1b1aac872.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=1985&limit=100 | TYPE: Memory | PN: D32PA12H
[PCE_06753177e55d60fe9c2339701e6d8495.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=20395&limit=100 | TYPE: Case | PN: 0-761345-10206-3
[PCE_91e51243f7875d79402d08cd9ed28546.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=660844&limit=100 | TYPE: Monitor | PN: LS27D600UALXZS
[PCE_2095ed746eed80477367d20d9a76b1ec.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=21068&limit=100 | TYPE: Case | PN: C5CURVEARGBWHITE
[PCE_990134c320a3dc7c8fbf095d9149d5c3.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=1031967&limit=100 | TYPE: VideoCard | PN: 90-GA5KZZ00UANZ
[PCE_a97828f22086d60cc9a422b025e864a2.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=12178&limit=100 | TYPE: Mouse_Keyboard | PN: 580-AJIU
[PCE_50eded3771e19c34822fce9efd064103.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=16867&limit=100 | TYPE: Memory | PN: AD5U560016G-S
[PCE_3c438c58a28f8bdc3e1d038ebc98fb44.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_119&product_id=20800&limit=100 | TYPE: Case | PN: 0-761345-10235-3
[PCE_f64a08a4a127ca8201287cc9e558273f.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=20977&limit=100 | TYPE: Motherboard | PN: B650MD3HP
[PCE_810de99c4abd0a9c5b22aafa1a5e7c89.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=13695&limit=100 | TYPE: Mouse_Keyboard | PN: XTM-315GY
[PCE_35b32521e179d52a37cf8b3b3118b39c.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_171&product_id=20516&limit=100 | TYPE: Monitor | PN: 24U421A-B
[PCE_1019716e09423a6fa39fb8c4739338d6.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=20125&limit=100 | TYPE: PowerSupply | PN: GS-750W
[PCE_ac81170e0ff68b1ed1ef8b19ca562d15.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=15901&limit=100 | TYPE: Memory | PN: KCP432ND832
[PCE_ebfbe296a6fd0b59844f39fd1d8ba389.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=10040&limit=100 | TYPE: Storage | PN: SKC600512G
[PCE_33eca10ea6962e6875bafd80418c14db.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_413&product_id=657868&limit=100 | TYPE: Storage | PN: WD122PURP
[PCE_cd0da008db10d5dc12ed489031f04cad.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=20766&limit=100 | TYPE: Motherboard | PN: PRIMEH610M-K
[PCE_e62c4e2aa431ea7933ca6ec9aec5c443.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=11018&limit=100 | TYPE: PowerSupply | PN: GP-750
[PCE_5e405b6ae141b235c329035c0c00891f.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=21255&limit=100 | TYPE: UPS | PN: SRT2200XLI-L2
[PCE_dcb9c8a3d35f82040961ac491325b9bf.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=3086&limit=100 | TYPE: Mouse_Keyboard | PN: 26475-K72339
[PCE_6b25f1ae86ab00a05239152cf8285f8f.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=19844&limit=100 | TYPE: Case | PN: P3B
[PCE_94b3621a0adde064c86dd2af266314eb.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_461&product_id=1031476&limit=100 | TYPE: PowerSupply | PN: 90YE00S2-B0AA00
[PCE_cf507618582a1ef2d8171eb832e78406.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=17926&limit=100 | TYPE: Memory | PN: KF432C16RB28
[PCE_57bf62a47a493fd7a997b204c8124380.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_170&product_id=20557&limit=100 | TYPE: CaseFan | PN: 0-761345-40048-0
[PCE_08a7d9542c23d6b13bab571a7c218201.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=20855&limit=100 | TYPE: Mouse_Keyboard | PN: 4X30M56888
[PCE_bcbc0a80889c228bf0587cf90839a5b5.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_171&product_id=656813&limit=100 | TYPE: Monitor | PN: 210-BKRY
[PCE_e786126500442347fa4c1042eb7791ae.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=20600&limit=100 | TYPE: Monitor | PN: GS25F2
[PCE_702b146b6ee5962cf5f2d8d2988f6b27.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=11721&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: 0-761345-74026-5
[PCE_59f104d615e99d6eabf841d92860a909.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=20528&limit=100 | TYPE: Mouse_Keyboard | PN: 150GEN09499
[PCE_11c8ac3ed17088278cf3a28ab3d6fba8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=20443&limit=100 | TYPE: Monitor | PN: 27MS500-B
[PCE_be46a8b72faa92261f89a2b99f93d42b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=8127&limit=100 | TYPE: Storage | PN: SA400S37480G
[PCE_3d0e8ba7fbd2cc09b31bdae47ac39ea9.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=14974&limit=100 | TYPE: Mouse_Keyboard | PN: KMB-251BK
[PCE_58fb8f0e8f86c6f5167d01fdcac449c1.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_171&product_id=21013&limit=100 | TYPE: Monitor | PN: LS32D700EALXZS
[PCE_16a4e089ebf12fa79c626411fc33fd0b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=21114&limit=100 | TYPE: Monitor | PN: PROMP243LE14
[PCE_7852b742405b18298532ddc803ae4aad.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=20328&limit=100 | TYPE: Mouse_Keyboard | PN: 23300-K72444ES
[PCE_8f8dd93433efab0957fd00407148a9c3.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=21174&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: 306-7ZWCA21-L80
[PCE_fe8bba49bc0565f39bd221f78d5fab52.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=19319&limit=100 | TYPE: Memory | PN: KF432C16RB2A8
[PCE_02281404d02c940150c9550a8ed3b32b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=11184&limit=100 | TYPE: Mouse_Keyboard | PN: 910-006021
[PCE_f594a73bfaf51cfce5d87bfb45f3e21b.json] https://tienda.pc-express.cl/index.php?route=product/product&path=72_126&product_id=1033028&limit=100 | TYPE: Memory | PN: AD4U320016G22-SBK
[PCE_a66818b5194daff50a333a99e50e4c0c.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_413&product_id=19609&limit=100 | TYPE: Storage | PN: ST1000VX013
[PCE_2af088e0540583b60690da139f7ce31d.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=19995&limit=100 | TYPE: Motherboard | PN: 824142380987
[PCE_73d5db6afb9d5f8bb302123bf51d7189.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=19218&limit=100 | TYPE: Mouse_Keyboard | PN: 580-AKKW
[PCE_1ef709527e0053d88cbb0bab13ba04d2.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=17953&limit=100 | TYPE: UPS | PN: SMT2200RMI2UC
[PCE_f9402357281d7c7a799b353b4708bfdb.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=637305&limit=100 | TYPE: Mouse_Keyboard | PN: 27155-K55793AM
[PCE_29a65c9582a0bada93b3375b72142420.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_462_120&product_id=17592&limit=100 | TYPE: Case | PN: DEFENDER MESH
[PCE_9c252a67ab57c4368cdbcb606843d947.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_473&product_id=20744&limit=100 | TYPE: CPU_CPUCooler_ThermalCompound | PN: MFW-B2DN-173PA-R1
[PCE_db2d8d90d4a21a7bf06982e070f8b7d3.json] https://tienda.pc-express.cl/index.php?route=product/product&path=82&product_id=16520&limit=100 | TYPE: UPS | PN: SL-1022UL-C
[PCE_27fee01ad5bac33bca70110ce797757a.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_74&product_id=21146&limit=100 | TYPE: Mouse_Keyboard | PN: 27177-K72369
[PCE_041e633fef00b8f282f3e69c6e05957a.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_128&product_id=21324&limit=100 | TYPE: Monitor | PN: LS27FG602ELXZS
[PCE_af7b1cae0b2c7cc7b23fa9dc37ce9337.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=1032859&limit=100 | TYPE: VideoCard | PN: 912-V532-205
[PCE_43ab193e5750d130059bd90d290148e6.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=13464&limit=100 | TYPE: Motherboard | PN: A520M-APRO
[PCE_0a450f01436387af2ba7c7f96dc50802.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_413&product_id=14509&limit=100 | TYPE: Storage | PN: 861686-B21
[PCE_023dcdc7da12b75b39415d7c1a06b573.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=21141&limit=100 | TYPE: Motherboard | PN: PRIMEA520M-AII
[PCE_5346e32aa5fd6995c38c83a9b3db5ed8.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_472&product_id=17067&limit=100 | TYPE: Motherboard | PN: PRIMEB760M-AD4-CSM
[PCE_cd31c70518bbfa9e9a365e3087d15db9.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_102&product_id=1034018&limit=100 | TYPE: ExternalStorage | PN: Z5-1TB
[PCE_05a67490bbe29c00f55b3952013b7272.json] https://tienda.pc-express.cl/index.php?route=product/product&path=460_475&product_id=20082&limit=100 | TYPE: VideoCard | PN: GV-R9070GAMINGOC16G
[PCE_78cd0a2acbdfad8526a098a0b71936c3.json] https://tienda.pc-express.cl/index.php?route=product/product&path=73_523_171&product_id=20016&limit=100 | TYPE: Monitor | PN: CLIOMONITOR22
[PCE_2b8f1fb56c0dacd81426a5a821021271.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_102&product_id=18015&limit=100 | TYPE: ExternalStorage | PN: HDTB510XK3AA
[PCE_b11d67d6d9108e94f6996968d80c44eb.json] https://tienda.pc-express.cl/index.php?route=product/product&path=62_331&product_id=12508&limit=100 | TYPE: Storage | PN: SKC3000D4096G
